,기간,자치구,사람 수,남자수,여자수,유기견수,복귀,입양분양,폐사안락사,계류기증,분류,있다,없다,동물판매업소,유상입양,무상입양,인터넷을 통해 구입,유기동물 입양,원래 기르던 동물이 낳은 새끼,기타,계,1인가구,2인가구,3인가구,4인가구,5인 가구,6인가구,7인이상 가구,평균가구원수,전체세대,1인세대,2인세대,3인세대,4인세대,5인세대,6인세대,7인세대,8인세대,9인세대,10인세대 이상,합계,단독주택,아파트,연립주택,다세대주택,비거주용 건물내 주택,주택이외의 거처,합계_남,합계_여,단독주택_남,단독주택_여,아파트_남,아파트_여,연립주택_남,연립주택_여,다세대주택_남,다세대주택_여,비거주용 건물내 주택_남,비거주용 건물내 주택_여,주택이외의 거처_남,주택이외의 거처_여
322,2017,도봉구,344166,168759,175407,213,81,46,86,-,도봉구,19.1,80.9,22.9,31.5,38.4,2.6,3.3,1.2,-,125974.0,29469.0,34622.0,30336.0,24408.0,5554.0,1222.0,363.0,2.6,137378.0,41294.0,31810.0,29112.0,26717.0,6470.0,1449.0,359.0,113.0,37.0,17.0,29469.0,11849.0,8970.0,589.0,5180.0,556.0,2325.0,13093.0,16376.0,5907.0,5942.0,3068.0,5902.0,243.0,346.0,2214.0,2966.0,302.0,254.0,1359.0,966.0
323,2017,노원구,554403,269508,284895,237,84,41,110,2,노원구,14.3,85.7,24.1,22.7,49.3,0.5,2.7,0.6,-,202955.0,49265.0,50990.0,48297.0,43178.0,9065.0,1759.0,401.0,2.6,217619.0,64810.0,46592.0,45562.0,47593.0,10354.0,2075.0,436.0,128.0,40.0,29.0,49265.0,11737.0,29566.0,640.0,4164.0,863.0,2295.0,20740.0,28525.0,6127.0,5610.0,10388.0,19178.0,291.0,349.0,1992.0,2172.0,500.0,363.0,1442.0,853.0
324,2017,은평구,486794,236353,250441,353,89,77,185,2,은평구,16.6,83.4,21.7,24.1,46.8,3.7,2.6,1.1,-,179641.0,46535.0,49163.0,41144.0,32289.0,8115.0,1857.0,538.0,2.5,202839.0,70698.0,45192.0,39648.0,35350.0,9107.0,2106.0,538.0,134.0,37.0,29.0,46535.0,17315.0,6987.0,851.0,14439.0,1023.0,5920.0,20727.0,25808.0,8130.0,9185.0,2703.0,4284.0,299.0,552.0,6110.0,8329.0,551.0,472.0,2934.0,2986.0
325,2017,서대문구,312800,151144,161656,192,67,39,84,2,서대문구,20.1,79.9,33.9,25.4,32.5,3.1,4.3,0.9,-,126672.0,43418.0,31366.0,25369.0,20065.0,4941.0,1161.0,352.0,2.3,137266.0,55117.0,28458.0,24332.0,22047.0,5515.0,1312.0,349.0,86.0,26.0,24.0,43418.0,21588.0,7917.0,1006.0,7135.0,1390.0,4382.0,18891.0,24527.0,9866.0,11722.0,2904.0,5013.0,383.0,623.0,3054.0,4081.0,649.0,741.0,2035.0,2347.0
326,2017,마포구,374915,178939,195976,242,114,103,15,10,마포구,23.7,76.3,30,22.7,46.2,-,-,1.2,-,152814.0,54162.0,38271.0,29979.0,23392.0,5516.0,1167.0,327.0,2.3,169408.0,71949.0,34690.0,28724.0,26036.0,6163.0,1343.0,347.0,90.0,38.0,28.0,54162.0,20949.0,10832.0,648.0,11287.0,1820.0,8626.0,24036.0,30126.0,10072.0,10877.0,4151.0,6681.0,261.0,387.0,4744.0,6543.0,949.0,871.0,3859.0,4767.0
327,2017,양천구,471154,232518,238636,289,124,156,9,-,양천구,18.2,81.8,15.2,24.9,41.8,0.5,16.5,1.1,-,162045.0,33088.0,39456.0,41391.0,37771.0,8261.0,1660.0,418.0,2.7,176649.0,47379.0,35589.0,38567.0,42582.0,9777.0,2059.0,466.0,153.0,45.0,32.0,33088.0,12439.0,8770.0,640.0,7865.0,573.0,2801.0,15252.0,17836.0,6580.0,5859.0,3223.0,5547.0,250.0,390.0,3421.0,4444.0,290.0,283.0,1488.0,1313.0
328,2017,강서구,601691,292989,308702,275,99,64,112,-,강서구,19,81,19.3,32.5,40.4,1.6,5.6,0.6,-,231739.0,68237.0,59781.0,50963.0,40778.0,9470.0,1974.0,536.0,2.4,254257.0,91595.0,54914.0,49020.0,44792.0,10925.0,2226.0,562.0,143.0,51.0,29.0,68237.0,15992.0,19968.0,799.0,12569.0,876.0,18033.0,31534.0,36703.0,8371.0,7621.0,8158.0,11810.0,311.0,488.0,5788.0,6781.0,492.0,384.0,8414.0,9619.0
329,2017,구로구,410742,204003,206739,206,51,67,88,-,구로구,16.6,83.4,21.4,26.3,43,6.8,1.3,1.1,-,156110.0,42984.0,40714.0,34809.0,28676.0,6884.0,1586.0,457.0,2.5,171570.0,60669.0,37054.0,32991.0,30792.0,7686.0,1788.0,408.0,128.0,33.0,21.0,42984.0,14533.0,10017.0,1155.0,4905.0,939.0,11435.0,21366.0,21618.0,7840.0,6693.0,4032.0,5985.0,462.0,693.0,2314.0,2591.0,523.0,416.0,6195.0,5240.0
330,2017,금천구,235154,119497,115657,138,42,36,60,-,금천구,21.1,78.9,7.4,28,58.8,0.4,3.9,1.6,-,95331.0,32928.0,23735.0,19236.0,14787.0,3595.0,819.0,231.0,2.3,106066.0,44496.0,22240.0,18232.0,15903.0,3926.0,953.0,222.0,55.0,23.0,16.0,32928.0,14950.0,4891.0,633.0,4079.0,1058.0,7317.0,18305.0,14623.0,8356.0,6594.0,2260.0,2631.0,268.0,365.0,2030.0,2049.0,688.0,370.0,4703.0,2614.0
331,2017,영등포구,368550,183975,184575,148,50,38,60,-,영등포구,18.5,81.5,16.2,24.5,42.3,3.2,4.6,9.3,-,147559.0,51151.0,36710.0,30068.0,22879.0,5277.0,1172.0,302.0,2.3,167355.0,72378.0,33120.0,28372.0,25600.0,6022.0,1348.0,368.0,80.0,35.0,32.0,51151.0,18612.0,10650.0,315.0,4100.0,1559.0,15915.0,25953.0,25198.0,9599.0,9013.0,4573.0,6077.0,123.0,192.0,2137.0,1963.0,837.0,722.0,8684.0,7231.0
332,2017,동작구,396217,193255,202962,235,117,55,63,-,동작구,21.2,78.8,31.1,27.4,39.9,1.6,-,-,-,160062.0,54355.0,38981.0,32470.0,26368.0,6126.0,1402.0,360.0,2.4,172995.0,68697.0,35530.0,30962.0,28615.0,7017.0,1591.0,428.0,99.0,35.0,21.0,54355.0,30453.0,8778.0,761.0,8466.0,2055.0,3842.0,26389.0,27966.0,15623.0,14830.0,3294.0,5484.0,332.0,429.0,3773.0,4693.0,1070.0,985.0,2297.0,1545.0
333,2017,관악구,503297,253661,249636,450,167,266,17,-,관악구,15.8,84.2,29.5,22.1,42.5,1.6,2.6,1.7,-,232212.0,106865.0,53069.0,36587.0,27139.0,6515.0,1584.0,453.0,2.1,255352.0,133850.0,47431.0,34845.0,29543.0,7319.0,1718.0,462.0,126.0,30.0,28.0,106865.0,56635.0,10990.0,1062.0,10879.0,8841.0,18458.0,57078.0,49787.0,31624.0,25011.0,4636.0,6354.0,470.0,592.0,5251.0,5628.0,5256.0,3585.0,9841.0,8617.0
334,2017,서초구,441102,211236,229866,130,49,26,55,1,서초구,18.2,81.8,20,18.8,49.6,3.7,1.3,6.6,-,155513.0,39702.0,38291.0,35950.0,31968.0,7412.0,1685.0,505.0,2.6,173594.0,55973.0,33829.0,34428.0,37230.0,9097.0,2136.0,612.0,185.0,59.0,45.0,39702.0,13538.0,10883.0,689.0,7639.0,1494.0,5459.0,17483.0,22219.0,6259.0,7279.0,3974.0,6909.0,267.0,422.0,3265.0,4374.0,778.0,716.0,2940.0,2519.0
335,2017,강남구,556164,266442,289722,146,52,40,54,-,강남구,18.7,81.3,25.6,20.3,49.3,1.8,2,1,-,207369.0,62774.0,50634.0,44795.0,38367.0,8529.0,1770.0,500.0,2.5,231612.0,87820.0,42114.0,42031.0,45784.0,10507.0,2381.0,659.0,189.0,88.0,39.0,62774.0,19259.0,19654.0,1074.0,11334.0,2143.0,9310.0,26515.0,36259.0,8487.0,10772.0,7204.0,12450.0,432.0,642.0,4553.0,6781.0,1027.0,1116.0,4812.0,4498.0
336,2017,송파구,664496,323147,341349,227,71,55,101,-,송파구,25.3,74.7,31.9,23.8,28.4,3.3,7.5,5.1,-,237516.0,58848.0,59153.0,56774.0,49044.0,10760.0,2333.0,604.0,2.6,264628.0,85227.0,52978.0,54090.0,55878.0,12730.0,2776.0,677.0,186.0,54.0,32.0,58848.0,16214.0,12221.0,631.0,18785.0,1851.0,9146.0,26901.0,31947.0,8253.0,7961.0,4391.0,7830.0,233.0,398.0,8229.0,10556.0,989.0,862.0,4806.0,4340.0
337,2017,강동구,436223,216777,219446,255,84,59,111,1,강동구,18.6,81.4,24.7,16.3,49.7,2.4,4.3,2.6,-,160680.0,41050.0,40892.0,37455.0,31756.0,7517.0,1561.0,449.0,2.6,177407.0,59590.0,37027.0,35159.0,34742.0,8453.0,1829.0,437.0,107.0,37.0,26.0,41050.0,18563.0,8415.0,369.0,7266.0,1304.0,5133.0,20064.0,20986.0,9735.0,8828.0,3300.0,5115.0,143.0,226.0,3244.0,4022.0,751.0,553.0,2891.0,2242.0
338,2018,합계,9765623,4773899,4991724,5368,2017,1572,1703,76,,,,,,,,,,,3839766.0,1229421.0,977469.0,807545.0,637385.0,147231.0,32059.0,8656.0,2.4,4263868.0,1679049.0,891792.0,768663.0,704778.0,168321.0,37669.0,9452.0,2699.0,841.0,604.0,1229421.0,513330.0,264524.0,18680.0,205178.0,43335.0,184374.0,581944.0,647477.0,262165.0,251165.0,100969.0,163555.0,7514.0,11166.0,91526.0,113652.0,23422.0,19913.0,96348.0,88026.0
339,2018,종로구,153065,74825,78240,122,50,23,49,-,종로구,…,…,-,-,-,-,-,-,-,63773.0,25326.0,15957.0,11241.0,8286.0,2228.0,573.0,162.0,2.2,73735.0,36012.0,13901.0,10952.0,9348.0,2601.0,631.0,195.0,58.0,21.0,16.0,25326.0,12405.0,3014.0,877.0,3363.0,974.0,4693.0,12635.0,12691.0,6367.0,6038.0,1227.0,1787.0,314.0,563.0,1442.0,1921.0,517.0,457.0,2768.0,1925.0
340,2018,중구,125725,61947,63778,92,29,24,38,1,중구,…,…,-,-,-,-,-,-,-,53102.0,20803.0,14101.0,9601.0,6463.0,1591.0,433.0,110.0,2.2,61502.0,29832.0,12753.0,9255.0,7238.0,1791.0,456.0,114.0,32.0,13.0,18.0,20803.0,7161.0,5875.0,337.0,2312.0,837.0,4281.0,10052.0,10751.0,3486.0,3675.0,2418.0,3457.0,152.0,185.0,1123.0,1189.0,461.0,376.0,2412.0,1869.0
341,2018,용산구,228999,110640,118359,190,79,74,17,20,용산구,…,…,-,-,-,-,-,-,-,92500.0,34240.0,24574.0,17717.0,12098.0,3019.0,681.0,171.0,2.2,108974.0,50818.0,22284.0,16997.0,14034.0,3606.0,891.0,226.0,72.0,23.0,23.0,34240.0,16962.0,6164.0,740.0,5405.0,585.0,4384.0,15794.0,18446.0,7935.0,9027.0,2331.0,3833.0,317.0,423.0,2437.0,2968.0,280.0,305.0,2494.0,1890.0
342,2018,성동구,308221,151359,156862,155,46,31,77,1,성동구,…,…,-,-,-,-,-,-,-,123963.0,40706.0,32135.0,26002.0,19548.0,4273.0,1035.0,264.0,2.3,137209.0,54940.0,29647.0,25071.0,21190.0,4794.0,1144.0,294.0,95.0,21.0,13.0,40706.0,19574.0,11160.0,305.0,3319.0,1620.0,4728.0,20309.0,20397.0,10757.0,8817.0,4333.0,6827.0,130.0,175.0,1620.0,1699.0,898.0,722.0,2571.0,2157.0
343,2018,광진구,355559,172794,182765,190,93,36,60,1,광진구,…,…,-,-,-,-,-,-,-,148735.0,56337.0,35093.0,28596.0,22354.0,4947.0,1079.0,329.0,2.3,162606.0,70605.0,32723.0,27281.0,24753.0,5508.0,1270.0,323.0,89.0,31.0,23.0,56337.0,34025.0,3591.0,585.0,9655.0,2394.0,6087.0,27057.0,29280.0,17100.0,16925.0,1359.0,2232.0,218.0,367.0,4129.0,5526.0,1222.0,1172.0,3029.0,3058.0
344,2018,동대문구,348052,173567,174485,237,91,57,86,3,동대문구,…,…,-,-,-,-,-,-,-,146974.0,55593.0,35628.0,27612.0,21139.0,5341.0,1321.0,340.0,2.3,161820.0,72616.0,32618.0,26287.0,22662.0,5777.0,1408.0,323.0,88.0,27.0,14.0,55593.0,29027.0,10703.0,622.0,5234.0,2329.0,7678.0,28098.0,27495.0,15399.0,13628.0,4340.0,6363.0,292.0,330.0,2609.0,2625.0,1207.0,1122.0,4251.0,3427.0
345,2018,중랑구,403209,200419,202790,259,84,72,100,3,중랑구,…,…,-,-,-,-,-,-,-,159444.0,49207.0,42934.0,34055.0,25381.0,6159.0,1353.0,355.0,2.4,180511.0,72086.0,40504.0,32621.0,26995.0,6517.0,1332.0,338.0,82.0,22.0,14.0,49207.0,28846.0,8012.0,834.0,6787.0,1461.0,3267.0,24711.0,24496.0,15407.0,13439.0,3085.0,4927.0,363.0,471.0,3177.0,3610.0,801.0,660.0,1878.0,1389.0
346,2018,성북구,435868,211904,223964,261,78,43,138,2,성북구,…,…,-,-,-,-,-,-,-,171943.0,55136.0,42140.0,36301.0,29176.0,7067.0,1665.0,458.0,2.4,186601.0,71004.0,38798.0,34648.0,31796.0,7789.0,1882.0,496.0,113.0,33.0,42.0,55136.0,28327.0,10703.0,1140.0,7457.0,2724.0,4785.0,24777.0,30359.0,13442.0,14885.0,3993.0,6710.0,476.0,664.0,3236.0,4221.0,1283.0,1441.0,2347.0,2438.0
347,2018,강북구,319164,156071,163093,280,98,59,119,4,강북구,…,…,-,-,-,-,-,-,-,127551.0,40872.0,34781.0,26543.0,19222.0,4748.0,1077.0,308.0,2.3,143395.0,57388.0,33037.0,25619.0,20545.0,5267.0,1147.0,252.0,93.0,22.0,25.0,40872.0,20918.0,6208.0,893.0,9084.0,917.0,2852.0,18508.0,22364.0,10104.0,10814.0,2175.0,4033.0,323.0,570.0,3786.0,5298.0,470.0,447.0,1650.0,1202.0
348,2018,도봉구,339413,166160,173253,204,76,45,82,1,도봉구,…,…,-,-,-,-,-,-,-,126286.0,30848.0,35343.0,30077.0,23237.0,5292.0,1146.0,343.0,2.5,138087.0,43182.0,32551.0,28962.0,25408.0,6092.0,1389.0,356.0,92.0,42.0,13.0,30848.0,11765.0,9737.0,626.0,5745.0,537.0,2438.0,13586.0,17262.0,5881.0,5884.0,3302.0,6435.0,250.0,376.0,2408.0,3337.0,279.0,258.0,1466.0,972.0
349,2018,노원구,543752,263919,279833,222,63,49,109,1,노원구,…,…,-,-,-,-,-,-,-,202326.0,51280.0,51939.0,47672.0,40995.0,8517.0,1542.0,381.0,2.6,217655.0,67527.0,47741.0,44866.0,45217.0,9770.0,1932.0,403.0,138.0,39.0,22.0,51280.0,11789.0,31115.0,639.0,4429.0,871.0,2437.0,21674.0,29606.0,6159.0,5630.0,11058.0,20057.0,276.0,363.0,2148.0,2281.0,529.0,342.0,1504.0,933.0
350,2018,은평구,483197,233702,249495,285,95,52,133,5,은평구,…,…,-,-,-,-,-,-,-,181338.0,48888.0,50617.0,40750.0,31086.0,7833.0,1682.0,482.0,2.5,205001.0,73517.0,46903.0,39233.0,33915.0,8691.0,2037.0,508.0,129.0,34.0,34.0,48888.0,17252.0,7428.0,907.0,15721.0,1062.0,6518.0,21694.0,27194.0,8202.0,9050.0,2836.0,4592.0,337.0,570.0,6631.0,9090.0,562.0,500.0,3126.0,3392.0
351,2018,서대문구,310313,149569,160744,179,73,23,82,1,서대문구,…,…,-,-,-,-,-,-,-,127197.0,44795.0,31734.0,25206.0,19423.0,4641.0,1082.0,316.0,2.3,138549.0,57194.0,28781.0,24437.0,21209.0,5260.0,1207.0,341.0,85.0,21.0,14.0,44795.0,21768.0,8261.0,1075.0,7608.0,1499.0,4584.0,19553.0,25242.0,10025.0,11743.0,3048.0,5213.0,410.0,665.0,3261.0,4347.0,733.0,766.0,2076.0,2508.0
352,2018,마포구,375077,178240,196837,222,106,89,15,12,마포구,…,…,-,-,-,-,-,-,-,154940.0,56837.0,38861.0,29938.0,22671.0,5233.0,1108.0,292.0,2.3,172505.0,75480.0,35381.0,28617.0,25285.0,5962.0,1279.0,342.0,103.0,31.0,25.0,56837.0,20762.0,11018.0,663.0,11909.0,1765.0,10720.0,24992.0,31845.0,10135.0,10627.0,4092.0,6926.0,275.0,388.0,5035.0,6874.0,898.0,867.0,4557.0,6163.0
353,2018,양천구,464185,228634,235551,231,117,112,2,-,양천구,…,…,-,-,-,-,-,-,-,162039.0,34304.0,40185.0,41534.0,36359.0,7768.0,1502.0,387.0,2.7,176498.0,48615.0,36590.0,38406.0,40961.0,9321.0,1930.0,462.0,143.0,41.0,29.0,34304.0,12097.0,9315.0,711.0,8716.0,594.0,2871.0,15827.0,18477.0,6487.0,5610.0,3413.0,5902.0,268.0,443.0,3790.0,4926.0,323.0,271.0,1546.0,1325.0
354,2018,강서구,596949,290079,306870,288,99,81,103,5,강서구,…,…,-,-,-,-,-,-,-,235754.0,73011.0,62155.0,50204.0,39017.0,9061.0,1807.0,499.0,2.4,258503.0,97429.0,56974.0,48238.0,42634.0,10322.0,2167.0,526.0,140.0,49.0,24.0,73011.0,15968.0,21221.0,823.0,13963.0,900.0,20136.0,33780.0,39231.0,8454.0,7514.0,8693.0,12528.0,326.0,497.0,6452.0,7511.0,508.0,392.0,9347.0,10789.0
355,2018,구로구,404497,200417,204080,173,41,53,76,3,구로구,…,…,-,-,-,-,-,-,-,156235.0,44151.0,41836.0,34633.0,27310.0,6479.0,1425.0,401.0,2.5,172457.0,62904.0,38316.0,32605.0,29225.0,7252.0,1612.0,382.0,104.0,38.0,19.0,44151.0,14196.0,11042.0,1235.0,5248.0,865.0,11565.0,21887.0,22264.0,7777.0,6419.0,4419.0,6623.0,467.0,768.0,2506.0,2742.0,494.0,371.0,6224.0,5341.0
356,2018,금천구,233917,118915,115002,135,37,38,58,2,금천구,…,…,-,-,-,-,-,-,-,96298.0,34564.0,24305.0,18948.0,14102.0,3388.0,769.0,222.0,2.3,107971.0,46842.0,23081.0,17997.0,15103.0,3779.0,870.0,210.0,52.0,22.0,15.0,34564.0,14702.0,6178.0,621.0,4813.0,937.0,7313.0,19079.0,15485.0,8231.0,6471.0,3041.0,3137.0,262.0,359.0,2458.0,2355.0,592.0,345.0,4495.0,2818.0
357,2018,영등포구,367778,183224,184554,139,50,44,43,2,영등포구,…,…,-,-,-,-,-,-,-,149831.0,53477.0,37774.0,29904.0,22271.0,5038.0,1086.0,281.0,2.3,171085.0,76795.0,34146.0,28128.0,24538.0,5738.0,1282.0,314.0,89.0,22.0,33.0,53477.0,18580.0,11139.0,321.0,4705.0,1648.0,17084.0,27090.0,26387.0,9670.0,8910.0,4646.0,6493.0,126.0,195.0,2435.0,2270.0,901.0,747.0,9312.0,7772.0
358,2018,동작구,396203,192533,203670,227,118,67,42,-,동작구,…,…,-,-,-,-,-,-,-,161495.0,56872.0,39300.0,32597.0,25296.0,5811.0,1277.0,342.0,2.3,177176.0,73426.0,36424.0,30966.0,27729.0,6609.0,1469.0,400.0,99.0,33.0,21.0,56872.0,31577.0,9061.0,796.0,9050.0,2263.0,4125.0,27452.0,29420.0,16139.0,15438.0,3335.0,5726.0,338.0,458.0,4017.0,5033.0,1166.0,1097.0,2457.0,1668.0
359,2018,관악구,501957,252160,249797,493,207,275,11,-,관악구,…,…,-,-,-,-,-,-,-,236761.0,112733.0,54106.0,35925.0,25997.0,6172.0,1451.0,377.0,2.0,262222.0,142742.0,48591.0,33787.0,28087.0,6823.0,1576.0,425.0,129.0,37.0,25.0,112733.0,59159.0,11808.0,1095.0,11742.0,9716.0,19213.0,59445.0,53288.0,32561.0,26598.0,4945.0,6863.0,472.0,623.0,5598.0,6144.0,5728.0,3988.0,10141.0,9072.0
360,2018,서초구,433951,207868,226083,124,42,15,64,3,서초구,…,…,-,-,-,-,-,-,-,155418.0,41137.0,38475.0,35620.0,31029.0,7112.0,1598.0,447.0,2.6,172918.0,57213.0,34019.0,34110.0,35896.0,8780.0,2067.0,552.0,177.0,59.0,45.0,41137.0,13202.0,11547.0,740.0,8131.0,1470.0,6047.0,18082.0,23055.0,6110.0,7092.0,4176.0,7371.0,280.0,460.0,3585.0,4546.0,767.0,703.0,3164.0,2883.0
361,2018,강남구,542364,259611,282753,158,58,41,57,2,강남구,…,…,-,-,-,-,-,-,-,203083.0,62727.0,50076.0,43542.0,36572.0,8063.0,1664.0,439.0,2.4,228775.0,88584.0,42357.0,40866.0,43665.0,10097.0,2292.0,618.0,180.0,77.0,39.0,62727.0,19038.0,18614.0,1045.0,11888.0,2222.0,9920.0,26718.0,36009.0,8593.0,10445.0,6715.0,11899.0,433.0,612.0,4935.0,6953.0,1057.0,1165.0,4985.0,4935.0
362,2018,송파구,666635,323526,343109,211,57,62,90,2,송파구,…,…,-,-,-,-,-,-,-,243547.0,63451.0,61970.0,56824.0,48156.0,10366.0,2235.0,545.0,2.5,270866.0,90734.0,55726.0,54172.0,54371.0,12242.0,2704.0,623.0,207.0,56.0,31.0,63451.0,15912.0,13129.0,659.0,20698.0,1835.0,11218.0,28740.0,34711.0,8089.0,7823.0,4754.0,8375.0,257.0,402.0,9100.0,11598.0,991.0,844.0,5549.0,5669.0
363,2018,강동구,427573,211816,215757,291,130,107,52,2,강동구,…,…,-,-,-,-,-,-,-,159233.0,42126.0,41450.0,36503.0,30197.0,7084.0,1468.0,405.0,2.5,177247.0,61564.0,37946.0,34542.0,32974.0,7933.0,1695.0,429.0,110.0,27.0,27.0,42126.0,18318.0,8481.0,391.0,8196.0,1310.0,5430.0,20404.0,21722.0,9655.0,8663.0,3235.0,5246.0,152.0,239.0,3608.0,4588.0,755.0,555.0,2999.0,2431.0
